access_id|access_userid|access_username|access_time|access_event
4265|TR2|TR 2|20/04/2018 12:20|Login
4266|TR2|TR 2|20/04/2018 12:39|Logout
4267|SZE|Sze Sze|20/04/2018 12:39|Login
4268|SZE|Sze Sze|20/04/2018 12:44|Login
4269|SZE|Sze Sze|20/04/2018 12:47|Login
4270|IRINA|IRINA|20/04/2018 14:38|Login
4271|IDAH|Norfaidah|20/04/2018 15:04|Login
4272|SZE|Sze Sze|20/04/2018 15:07|Login
4273|TR2|TR 2|20/04/2018 15:45|Login
4274|TR|TR 1|20/04/2018 15:55|Login
4275|TR|TR 1|20/04/2018 16:00|Logout
4276|TSY|Shi Yun|20/04/2018 16:00|Login
4277|TSY|Shi Yun|20/04/2018 16:02|Logout
4278|TSY|Shi Yun|20/04/2018 16:02|Login
4279|TSY|Shi Yun|20/04/2018 16:05|Logout
4280|IDAH|Norfaidah|20/04/2018 16:42|Login
4281|IDAH|Norfaidah|20/04/2018 16:45|Login
4282|IRINA|IRINA|20/04/2018 17:07|Login
4283|TR2|TR 2|20/04/2018 17:28|Login
4284|FATIN|FATIN|20/04/2018 17:29|Login
4285|TR2|TR 2|20/04/2018 17:33|Login
4286|TR|TR 1|20/04/2018 17:44|Login
4287|TR|TR 1|20/04/2018 17:46|Logout
4288|TSY|Shi Yun|20/04/2018 18:20|Login
4289|TSY|Shi Yun|20/04/2018 18:32|Logout
4290|IRINA|IRINA|23/04/2018 8:09|Login
4291|LIA|Lia|23/04/2018 8:28|Login
4292|SZE|Sze Sze|23/04/2018 8:43|Login
4293|HANA|HANA|23/04/2018 8:51|Login
4294|HANA|HANA|23/04/2018 8:51|Logout
4295|TSY|Shi Yun|23/04/2018 8:51|Login
4296|FATIN|FATIN|23/04/2018 9:18|Login
4297|TR|TR 1|23/04/2018 9:23|Login
4298|TR|TR 1|23/04/2018 9:27|Logout
4299|SZE|Sze Sze|23/04/2018 9:30|Login
4300|HANA|HANA|23/04/2018 9:32|Login
4301|HANA|HANA|23/04/2018 9:50|Logout
4302|TSY|Shi Yun|23/04/2018 9:50|Login
4303|FATIN|FATIN|23/04/2018 10:24|Login
4304|FATIN|FATIN|23/04/2018 10:39|Logout
4305|SZE|Sze Sze|23/04/2018 10:39|Login
4306|SZE|Sze Sze|23/04/2018 10:45|Logout
4307|FATIN|FATIN|23/04/2018 10:45|Login
4308|SZE|Sze Sze|23/04/2018 11:02|Login
4309|TR|TR 1|23/04/2018 11:07|Login
4310|TR|TR 1|23/04/2018 11:08|Logout
4311|TR|TR 1|23/04/2018 11:34|Login
4312|TR|TR 1|23/04/2018 11:37|Logout
4313|TR|TR 1|23/04/2018 11:59|Login
4314|SZE|Sze Sze|23/04/2018 12:48|Login
4315|TSY|Shi Yun|23/04/2018 13:02|Login
4316|TSY|Shi Yun|23/04/2018 13:04|Logout
4317|TSY|Shi Yun|23/04/2018 13:46|Login
4318|TR|TR 1|23/04/2018 13:46|Login
4319|TR|TR 1|23/04/2018 13:52|Logout
4320|TSY|Shi Yun|23/04/2018 13:54|Login
4321|TSY|Shi Yun|23/04/2018 14:27|Logout
4322|TR|TR 1|23/04/2018 14:27|Login
4323|TR|TR 1|23/04/2018 14:42|Logout
4324|SZE|Sze Sze|23/04/2018 14:44|Login
4325|TR|TR 1|23/04/2018 15:42|Login
4326|TR|TR 1|23/04/2018 15:46|Logout
4327|TSY|Shi Yun|23/04/2018 15:46|Login
4328|TSY|Shi Yun|23/04/2018 15:49|Logout
4917|TR2|TR 2|17/05/2018 8:35|Login
4329|TSY|Shi Yun|23/04/2018 15:56|Login
4330|IDAH|Norfaidah|23/04/2018 15:58|Login
4331|TR|TR 1|23/04/2018 16:24|Login
4332|TR|TR 1|23/04/2018 16:30|Logout
4333|IDAH|Norfaidah|23/04/2018 16:59|Login
4334|TR2|TR 2|23/04/2018 17:13|Login
4946|IRINA|IRINA|17/05/2018 16:16|Login
4335|IRINA|IRINA|24/04/2018 8:16|Login
4336|SZE|Sze Sze|24/04/2018 8:35|Login
4337|TR2|TR 2|24/04/2018 8:41|Login
4338|LIA|Lia|24/04/2018 8:50|Login
4339|FATIN|FATIN|24/04/2018 8:59|Login
4340|TSY|Shi Yun|24/04/2018 9:17|Login
4341|SZE|Sze Sze|24/04/2018 9:40|Login
4342|SZE|Sze Sze|24/04/2018 9:42|Login
4343|TSY|Shi Yun|24/04/2018 10:14|Login
4344|TR2|TR 2|24/04/2018 10:19|Login
4345|TR2|TR 2|24/04/2018 10:19|Logout
4346|SZE|Sze Sze|24/04/2018 10:19|Login
4347|SZE|Sze Sze|24/04/2018 10:24|Logout
4348|TR2|TR 2|24/04/2018 10:25|Login
4349|SZE|Sze Sze|24/04/2018 10:42|Login
4350|TR|TR 1|24/04/2018 10:53|Login
4351|IDAH|Norfaidah|24/04/2018 11:27|Login
4352|FATIN|FATIN|24/04/2018 11:36|Login
4353|IDAH|Norfaidah|24/04/2018 11:37|Login
4354|SZE|Sze Sze|24/04/2018 12:00|Login
4355|LIA|Lia|24/04/2018 12:17|Login
4356|IDAH|Norfaidah|24/04/2018 12:31|Login
4357|IDAH|Norfaidah|24/04/2018 12:37|Login
4358|SZE|Sze Sze|24/04/2018 13:01|Login
4359|FATIN|FATIN|24/04/2018 14:01|Login
4360|FATIN|FATIN|24/04/2018 15:17|Login
4361|FATIN|FATIN|24/04/2018 15:17|Logout
4362|SZE|Sze Sze|24/04/2018 15:17|Login
4363|SZE|Sze Sze|24/04/2018 15:20|Logout
4364|FATIN|FATIN|24/04/2018 15:20|Login
4365|TR2|TR 2|24/04/2018 15:42|Login
4366|SZE|Sze Sze|24/04/2018 16:10|Login
4367|IDAH|Norfaidah|24/04/2018 16:16|Login
4368|IDAH|Norfaidah|24/04/2018 16:18|Login
4369|SZE|Sze Sze|24/04/2018 16:18|Login
4370|TR|TR 1|24/04/2018 16:28|Login
4371|TR|TR 1|24/04/2018 16:34|Logout
4372|TSY|Shi Yun|24/04/2018 16:35|Login
4373|TR2|TR 2|24/04/2018 16:40|Login
4374|ROSSY|ROSSY|24/04/2018 16:48|Login
4375|FATIN|FATIN|24/04/2018 17:21|Login
4376|TR|TR 1|24/04/2018 17:24|Login
4377|TR|TR 1|24/04/2018 17:29|Logout
4378|TSY|Shi Yun|24/04/2018 17:29|Login
4379|TSY|Shi Yun|24/04/2018 17:33|Logout
4380|SZE|Sze Sze|24/04/2018 17:33|Login
4381|TR|TR 1|24/04/2018 17:34|Login
4382|TR|TR 1|24/04/2018 17:35|Logout
4383|TSY|Shi Yun|24/04/2018 17:57|Login
4384|TSY|Shi Yun|24/04/2018 18:43|Logout
4385|IRINA|IRINA|25/04/2018 8:31|Login
4386|IDAH|Norfaidah|25/04/2018 8:44|Login
4387|SZE|Sze Sze|25/04/2018 8:47|Login
4388|LIA|Lia|25/04/2018 8:59|Login
4389|FATIN|FATIN|25/04/2018 9:13|Login
4390|TR|TR 1|25/04/2018 9:22|Login
4391|TR|TR 1|25/04/2018 9:22|Logout
4392|TR|TR 1|25/04/2018 9:23|Login
4393|TR|TR 1|25/04/2018 9:24|Logout
4394|TSY|Shi Yun|25/04/2018 9:25|Login
4395|TSY|Shi Yun|25/04/2018 9:25|Logout
4396|TR|TR 1|25/04/2018 9:25|Login
4397|TR|TR 1|25/04/2018 9:33|Logout
4398|TSY|Shi Yun|25/04/2018 9:33|Login
4399|TSY|Shi Yun|25/04/2018 9:34|Logout
4400|TR|TR 1|25/04/2018 9:49|Login
4401|TR|TR 1|25/04/2018 9:51|Logout
4402|TSY|Shi Yun|25/04/2018 10:00|Login
4403|IRINA|IRINA|25/04/2018 10:16|Login
4404|TSY|Shi Yun|25/04/2018 10:19|Login
4405|TR|TR 1|25/04/2018 10:29|Login
4406|TR|TR 1|25/04/2018 10:34|Logout
4407|IDAH|Norfaidah|25/04/2018 10:50|Login
4408|TR2|TR 2|25/04/2018 10:56|Login
4409|FATIN|FATIN|25/04/2018 11:26|Login
4410|TR|TR 1|25/04/2018 11:54|Login
4411|TR|TR 1|25/04/2018 12:00|Logout
4412|SZE|Sze Sze|25/04/2018 15:05|Login
4413|HANA|HANA|25/04/2018 16:54|Login
4414|IRINA|IRINA|25/04/2018 16:57|Login
4415|FATIN|FATIN|25/04/2018 17:40|Login
4416|FATIN|FATIN|25/04/2018 18:30|Logout
4417|TSY|Shi Yun|26/04/2018 8:27|Login
4418|LIA|Lia|26/04/2018 8:29|Login
4419|SZE|Sze Sze|26/04/2018 8:34|Login
4420|SZE|Sze Sze|26/04/2018 8:37|Login
4421|LIA|Lia|26/04/2018 8:51|Login
4422|LIA|Lia|26/04/2018 8:53|Logout
4423|FATIN|FATIN|26/04/2018 8:53|Login
4424|LIA|Lia|26/04/2018 9:38|Login
4425|TR2|TR 2|26/04/2018 9:48|Login
4426|HANA|HANA|26/04/2018 9:59|Login
4427|LIA|Lia|26/04/2018 10:55|Login
4428|LIA|Lia|26/04/2018 11:09|Logout
4429|SZE|Sze Sze|26/04/2018 11:56|Login
4430|FATIN|FATIN|26/04/2018 12:05|Login
4431|LIA|Lia|26/04/2018 12:51|Login
4432|ROSSY|ROSSY|26/04/2018 13:22|Login
4433|TSY|Shi Yun|26/04/2018 13:57|Login
4434|IRINA|IRINA|26/04/2018 14:08|Login
4435|FATIN|FATIN|26/04/2018 14:22|Login
4436|FATIN|FATIN|26/04/2018 14:29|Login
4437|TSY|Shi Yun|26/04/2018 14:49|Login
4438|TSY|Shi Yun|26/04/2018 15:54|Logout
4439|HANA|HANA|26/04/2018 15:54|Login
4918|SZE|Sze Sze|17/05/2018 8:37|Login
4440|HANA|HANA|26/04/2018 16:49|Logout
4947|IRINA|IRINA|17/05/2018 16:16|Login
4441|LIA|Lia|26/04/2018 18:19|Login
4442|HANA|HANA|26/04/2018 18:43|Login
4443|HANA|HANA|26/04/2018 19:30|Logout
4444|IDAH|Norfaidah|27/04/2018 8:43|Login
4445|IRINA|IRINA|27/04/2018 8:54|Login
4446|IDAH|Norfaidah|27/04/2018 8:54|Login
4447|LIA|Lia|27/04/2018 9:01|Login
4448|SZE|Sze Sze|27/04/2018 9:00|Login
4449|IDAH|Norfaidah|27/04/2018 9:06|Login
4450|HANA|HANA|27/04/2018 9:08|Login
4451|ROSSY|ROSSY|27/04/2018 9:15|Login
4452|FATIN|FATIN|27/04/2018 9:23|Login
4453|SZE|Sze Sze|27/04/2018 9:31|Login
4454|TSY|Shi Yun|27/04/2018 9:52|Login
4455|TR|TR 1|27/04/2018 10:06|Login
4456|TR|TR 1|27/04/2018 10:07|Logout
4457|TR|TR 1|27/04/2018 10:08|Login
4458|TR|TR 1|27/04/2018 10:11|Logout
4459|TSY|Shi Yun|27/04/2018 10:12|Login
4460|TSY|Shi Yun|27/04/2018 10:13|Login
4461|TSY|Shi Yun|27/04/2018 10:23|Login
4462|TSY|Shi Yun|27/04/2018 10:29|Login
4463|IRINA|IRINA|27/04/2018 11:07|Login
4464|IRINA|IRINA|27/04/2018 11:08|Login
4465|FATIN|FATIN|27/04/2018 11:39|Login
4466|IDAH|Norfaidah|27/04/2018 11:58|Login
4467|FATIN|FATIN|27/04/2018 13:24|Login
4468|IDAH|Norfaidah|27/04/2018 13:54|Login
4469|IDAH|Norfaidah|27/04/2018 13:56|Login
4470|IDAH|Norfaidah|27/04/2018 13:59|Login
4471|FATIN|FATIN|27/04/2018 15:05|Login
4472|TR|TR 1|27/04/2018 15:29|Login
4473|SZE|Sze Sze|27/04/2018 15:40|Login
4474|SZE|Sze Sze|27/04/2018 16:02|Logout
4475|FATIN|FATIN|27/04/2018 16:10|Login
4476|IDAH|Norfaidah|27/04/2018 17:02|Login
4477|TR|TR 1|27/04/2018 17:07|Login
4478|TR|TR 1|27/04/2018 17:12|Logout
4479|IDAH|Norfaidah|27/04/2018 17:32|Login
4480|FATIN|FATIN|27/04/2018 18:19|Login
4481|IRINA|IRINA|30/04/2018 8:17|Login
4482|LIA|Lia|30/04/2018 8:35|Login
4483|HANA|HANA|30/04/2018 8:34|Login
4484|SZE|Sze Sze|30/04/2018 8:33|Login
4485|TR|TR 1|30/04/2018 9:02|Login
4486|IDAH|Norfaidah|30/04/2018 9:19|Login
4487|IDAH|Norfaidah|30/04/2018 9:36|Login
4488|ROSSY|ROSSY|30/04/2018 9:56|Login
4489|IDAH|Norfaidah|30/04/2018 9:57|Login
4490|TSY|Shi Yun|30/04/2018 10:40|Login
4491|IRINA|IRINA|30/04/2018 10:52|Login
4492|TR|TR 1|30/04/2018 11:09|Login
4493|IDAH|Norfaidah|30/04/2018 11:11|Login
4494|TR|TR 1|30/04/2018 11:34|Login
4495|IRINA|IRINA|30/04/2018 11:39|Login
4496|HANA|HANA|30/04/2018 11:47|Login
4497|HANA|HANA|30/04/2018 12:27|Logout
4498|TSY|Shi Yun|30/04/2018 12:27|Login
4499|TSY|Shi Yun|30/04/2018 12:38|Logout
4500|HANA|HANA|30/04/2018 12:38|Login
4501|TR|TR 1|30/04/2018 13:14|Login
4502|TR|TR 1|30/04/2018 13:27|Logout
4503|SZE|Sze Sze|30/04/2018 14:17|Login
4504|SZE|Sze Sze|30/04/2018 14:25|Login
4505|TR|TR 1|30/04/2018 14:55|Login
4506|LIA|Lia|30/04/2018 14:56|Login
4507|IDAH|Norfaidah|30/04/2018 15:31|Login
4508|TSY|Shi Yun|30/04/2018 15:42|Login
4509|TSY|Shi Yun|30/04/2018 15:46|Logout
4510|IDAH|Norfaidah|30/04/2018 15:47|Login
4511|HANA|HANA|30/04/2018 15:46|Login
4512|TR|TR 1|30/04/2018 16:08|Login
4513|TR|TR 1|30/04/2018 16:08|Logout
4514|TR|TR 1|30/04/2018 16:09|Login
4515|IRINA|IRINA|30/04/2018 16:15|Login
4516|IRINA|IRINA|30/04/2018 17:12|Login
4517|LIA|Lia|30/04/2018 17:18|Login
4518|SZE|Sze Sze|30/04/2018 17:23|Login
4519|SZE|Sze Sze|02/05/2018 8:31|Login
4520|HANA|HANA|02/05/2018 8:33|Login
4521|FATIN|FATIN|02/05/2018 8:37|Login
4522|TSY|Shi Yun|02/05/2018 8:40|Login
4523|IRINA|IRINA|02/05/2018 8:43|Login
4524|TSY|Shi Yun|02/05/2018 9:17|Login
4919|SZE|Sze Sze|17/05/2018 8:39|Login
4948|IRINA|IRINA|17/05/2018 16:19|Login
4525|HANA|HANA|02/05/2018 10:01|Login
4526|TR2|TR 2|02/05/2018 10:08|Login
4527|FATIN|FATIN|02/05/2018 10:13|Login
4528|TSY|Shi Yun|02/05/2018 10:19|Login
4529|LIA|Lia|02/05/2018 10:21|Login
4530|FATIN|FATIN|02/05/2018 11:02|Login
4531|IDAH|Norfaidah|02/05/2018 11:13|Login
4532|IDAH|Norfaidah|02/05/2018 11:44|Login
4533|FATIN|FATIN|02/05/2018 11:53|Login
4534|TSY|Shi Yun|02/05/2018 11:56|Login
4535|TR2|TR 2|02/05/2018 13:14|Login
4536|FATIN|FATIN|02/05/2018 13:56|Login
4537|TSY|Shi Yun|02/05/2018 14:11|Login
4538|HANA|HANA|02/05/2018 14:47|Login
4539|TR2|TR 2|02/05/2018 15:34|Login
4540|TR2|TR 2|02/05/2018 15:34|Logout
4541|SZE|Sze Sze|02/05/2018 15:34|Login
4542|SZE|Sze Sze|02/05/2018 15:39|Login
4543|SZE|Sze Sze|02/05/2018 15:42|Login
4544|LIA|Lia|02/05/2018 15:48|Login
4545|SZE|Sze Sze|02/05/2018 16:08|Login
4546|IDAH|Norfaidah|02/05/2018 17:06|Login
4547|IRINA|IRINA|02/05/2018 17:07|Login
4548|IRINA|IRINA|02/05/2018 17:11|Login
4549|TSY|Shi Yun|02/05/2018 17:32|Login
4550|TSY|Shi Yun|02/05/2018 18:09|Logout
4551|IRINA|IRINA|03/05/2018 8:29|Login
4552|ROSSY|ROSSY|03/05/2018 8:46|Login
4553|TR2|TR 2|03/05/2018 8:47|Login
4554|LIA|Lia|03/05/2018 9:01|Login
4555|TR|TR 1|03/05/2018 9:23|Login
4556|SZE|Sze Sze|03/05/2018 9:23|Login
4557|FATIN|FATIN|03/05/2018 9:24|Login
4558|TSY|Shi Yun|03/05/2018 9:32|Login
4559|HANA|HANA|03/05/2018 9:32|Login
4560|HANA|HANA|03/05/2018 9:35|Login
4561|IDAH|Norfaidah|03/05/2018 9:42|Login
4562|TSY|Shi Yun|03/05/2018 9:42|Login
4563|TR|TR 1|03/05/2018 10:00|Login
4564|TR|TR 1|03/05/2018 10:05|Logout
4565|TSY|Shi Yun|03/05/2018 10:05|Login
4566|IDAH|Norfaidah|03/05/2018 10:37|Login
4567|TSY|Shi Yun|03/05/2018 10:43|Login
4568|HANA|HANA|03/05/2018 10:45|Login
4569|TR2|TR 2|03/05/2018 11:28|Login
4570|TSY|Shi Yun|03/05/2018 11:33|Login
4571|SZE|Sze Sze|03/05/2018 11:35|Login
4572|SZE|Sze Sze|03/05/2018 11:36|Logout
4573|TR|TR 1|03/05/2018 11:36|Login
4574|TR|TR 1|03/05/2018 11:38|Logout
4575|TR|TR 1|03/05/2018 11:38|Login
4576|TR|TR 1|03/05/2018 11:38|Logout
4577|TR|TR 1|03/05/2018 11:38|Login
4578|TR|TR 1|03/05/2018 11:46|Logout
4579|TSY|Shi Yun|03/05/2018 11:47|Login
4580|TSY|Shi Yun|03/05/2018 11:52|Logout
4581|ROSSY|ROSSY|03/05/2018 12:00|Login
4582|LIA|Lia|03/05/2018 12:42|Login
4583|IDAH|Norfaidah|03/05/2018 13:00|Login
4584|IDAH|Norfaidah|03/05/2018 13:52|Login
4585|TR2|TR 2|03/05/2018 14:34|Login
4586|LIA|Lia|03/05/2018 14:47|Login
4587|TSY|Shi Yun|03/05/2018 15:29|Login
4588|TR|TR 1|03/05/2018 15:38|Login
4589|TR|TR 1|03/05/2018 15:40|Logout
4590|FATIN|FATIN|03/05/2018 15:57|Login
4591|IDAH|Norfaidah|03/05/2018 16:18|Login
4592|FATIN|FATIN|03/05/2018 16:25|Login
4593|FATIN|FATIN|03/05/2018 16:25|Logout
4594|SZE|Sze Sze|03/05/2018 16:25|Login
4595|IDAH|Norfaidah|03/05/2018 16:49|Login
4596|TR|TR 1|03/05/2018 16:59|Login
4597|SZE|Sze Sze|03/05/2018 17:06|Login
4598|TR2|TR 2|03/05/2018 17:11|Login
4599|SZE|Sze Sze|03/05/2018 17:25|Login
4920|SZE|Sze Sze|17/05/2018 8:39|Login
4600|HANA|HANA|03/05/2018 17:28|Login
4601|FATIN|FATIN|03/05/2018 18:24|Login
4602|LIA|Lia|04/05/2018 8:28|Login
4603|SZE|Sze Sze|04/05/2018 8:37|Login
4604|HANA|HANA|04/05/2018 8:51|Login
4605|HANA|HANA|04/05/2018 8:51|Logout
4606|TSY|Shi Yun|04/05/2018 8:51|Login
4607|TSY|Shi Yun|04/05/2018 9:30|Login
4608|TR2|TR 2|04/05/2018 9:53|Login
4609|TR|TR 1|04/05/2018 10:05|Login
4610|TR|TR 1|04/05/2018 10:06|Logout
4611|TR|TR 1|04/05/2018 10:06|Login
4612|TR|TR 1|04/05/2018 10:09|Logout
4613|TSY|Shi Yun|04/05/2018 10:09|Login
4614|HANA|HANA|04/05/2018 10:11|Login
4615|TR2|TR 2|04/05/2018 10:49|Login
4616|TR|TR 1|04/05/2018 10:52|Login
4617|TR|TR 1|04/05/2018 10:54|Logout
4618|SZE|Sze Sze|04/05/2018 11:23|Login
4619|TSY|Shi Yun|04/05/2018 11:27|Login
4620|IDAH|Norfaidah|04/05/2018 11:48|Login
4621|IDAH|Norfaidah|04/05/2018 11:54|Login
4622|TR2|TR 2|04/05/2018 11:54|Login
4623|TSY|Shi Yun|04/05/2018 11:55|Login
4624|TR|TR 1|04/05/2018 12:50|Login
4625|TR2|TR 2|04/05/2018 12:54|Login
4626|SZE|Sze Sze|04/05/2018 13:03|Login
4627|IDAH|Norfaidah|04/05/2018 13:03|Login
4628|TR2|TR 2|04/05/2018 13:20|Login
4629|TSY|Shi Yun|04/05/2018 14:09|Login
4630|TSY|Shi Yun|04/05/2018 14:18|Logout
4631|TSY|Shi Yun|04/05/2018 14:21|Login
4632|TR|TR 1|04/05/2018 14:29|Login
4633|LIA|Lia|04/05/2018 14:30|Login
4634|FATIN|FATIN|04/05/2018 15:01|Login
4635|HANA|HANA|04/05/2018 15:08|Login
4636|TR|TR 1|04/05/2018 15:41|Login
4637|LIA|Lia|04/05/2018 15:45|Login
4638|TSY|Shi Yun|04/05/2018 15:50|Login
4639|TSY|Shi Yun|04/05/2018 15:49|Login
4640|TSY|Shi Yun|04/05/2018 15:53|Logout
4641|TSY|Shi Yun|04/05/2018 15:55|Login
4642|TSY|Shi Yun|04/05/2018 16:11|Logout
4643|SZE|Sze Sze|04/05/2018 16:17|Login
4644|SZE|Sze Sze|04/05/2018 16:22|Login
4645|TR|TR 1|04/05/2018 16:48|Login
4646|TR|TR 1|04/05/2018 16:59|Logout
4647|TSY|Shi Yun|04/05/2018 16:59|Login
4648|TR2|TR 2|04/05/2018 17:13|Login
4649|TR2|TR 2|05/05/2018 8:36|Login
4650|TSY|Shi Yun|05/05/2018 9:06|Login
4651|LIA|Lia|05/05/2018 9:47|Login
4652|FATIN|FATIN|05/05/2018 11:00|Login
4653|IDAH|Norfaidah|05/05/2018 12:02|Login
4654|FATIN|FATIN|05/05/2018 12:07|Login
4655|LIA|Lia|05/05/2018 12:39|Login
4656|LIA|Lia|05/05/2018 12:40|Logout
4657|LIA|Lia|05/05/2018 12:40|Login
4658|SZE|Sze Sze|05/05/2018 12:46|Login
4659|HANA|HANA|05/05/2018 12:54|Login
4660|HANA|HANA|05/05/2018 13:49|Logout
4661|FATIN|FATIN|05/05/2018 14:00|Login
4662|IRINA|IRINA|07/05/2018 8:18|Login
4663|SZE|Sze Sze|07/05/2018 8:32|Login
4664|TSY|Shi Yun|07/05/2018 8:35|Login
4665|LIA|Lia|07/05/2018 8:39|Login
4666|HANA|HANA|07/05/2018 8:50|Login
4667|FATIN|FATIN|07/05/2018 8:51|Login
4668|TR|TR 1|07/05/2018 9:04|Login
4669|TR2|TR 2|07/05/2018 9:08|Login
4921|IRINA|IRINA|17/05/2018 8:40|Login
4670|TSY|Shi Yun|07/05/2018 9:52|Login
4671|TR|TR 1|07/05/2018 11:08|Login
4672|TR|TR 1|07/05/2018 11:14|Logout
4673|TSY|Shi Yun|07/05/2018 11:14|Login
4674|TSY|Shi Yun|07/05/2018 12:07|Logout
4675|TR|TR 1|07/05/2018 12:39|Login
4676|TR|TR 1|07/05/2018 12:44|Logout
4677|TSY|Shi Yun|07/05/2018 12:44|Login
4678|TSY|Shi Yun|07/05/2018 12:45|Logout
4679|TR2|TR 2|07/05/2018 13:53|Login
4680|TR2|TR 2|07/05/2018 14:07|Logout
4681|SZE|Sze Sze|07/05/2018 14:08|Login
4682|SZE|Sze Sze|07/05/2018 14:20|Logout
4683|TR2|TR 2|07/05/2018 14:38|Login
4684|IDAH|Norfaidah|07/05/2018 14:50|Login
4685|TR|TR 1|07/05/2018 15:29|Login
4686|TR|TR 1|07/05/2018 15:32|Logout
4687|SZE|Sze Sze|07/05/2018 16:01|Login
4688|TR2|TR 2|07/05/2018 16:06|Login
4689|TR|TR 1|07/05/2018 16:13|Login
4690|TR|TR 1|07/05/2018 16:21|Logout
4691|TSY|Shi Yun|07/05/2018 16:24|Login
4692|FATIN|FATIN|07/05/2018 16:27|Login
4693|FATIN|FATIN|07/05/2018 16:27|Login
4694|TR2|TR 2|07/05/2018 16:46|Login
4695|TR2|TR 2|07/05/2018 16:47|Login
4696|HANA|HANA|07/05/2018 16:48|Login
4697|FATIN|FATIN|07/05/2018 16:49|Login
4698|FATIN|FATIN|07/05/2018 16:51|Login
4699|IRINA|IRINA|07/05/2018 16:53|Login
4700|TSY|Shi Yun|07/05/2018 16:56|Login
4701|TSY|Shi Yun|07/05/2018 16:59|Logout
4702|FATIN|FATIN|07/05/2018 17:00|Login
4703|TR|TR 1|07/05/2018 17:29|Login
4704|TR|TR 1|07/05/2018 17:30|Logout
4705|TSY|Shi Yun|07/05/2018 17:31|Login
4706|TSY|Shi Yun|07/05/2018 17:42|Logout
4707|LIA|Lia|07/05/2018 17:55|Login
4708|LIA|Lia|07/05/2018 18:18|Logout
4709|IRINA|IRINA|08/05/2018 8:24|Login
4710|TR2|TR 2|08/05/2018 8:36|Login
4711|FATIN|FATIN|08/05/2018 8:44|Login
4712|TR|TR 1|08/05/2018 8:52|Login
4713|IDAH|Norfaidah|08/05/2018 8:54|Login
4714|SZE|Sze Sze|08/05/2018 9:00|Login
4715|TR|TR 1|08/05/2018 9:13|Login
4716|TR|TR 1|08/05/2018 9:16|Logout
4717|TR|TR 1|08/05/2018 9:19|Login
4718|TR|TR 1|08/05/2018 9:27|Logout
4719|IDAH|Norfaidah|08/05/2018 9:30|Login
4720|IDAH|Norfaidah|08/05/2018 9:34|Login
4721|IDAH|Norfaidah|08/05/2018 9:36|Login
4722|IDAH|Norfaidah|08/05/2018 9:38|Login
4723|SZE|Sze Sze|08/05/2018 9:49|Login
4724|TR|TR 1|08/05/2018 10:02|Login
4725|SZE|Sze Sze|08/05/2018 10:09|Login
4726|HANA|HANA|08/05/2018 10:11|Login
4727|TSY|Shi Yun|08/05/2018 10:13|Login
4728|TSY|Shi Yun|08/05/2018 10:15|Logout
4729|TR|TR 1|08/05/2018 10:15|Login
4730|TR|TR 1|08/05/2018 10:22|Logout
4731|HANA|HANA|08/05/2018 10:24|Login
4732|HANA|HANA|08/05/2018 10:29|Logout
4733|IDAH|Norfaidah|08/05/2018 10:36|Login
4734|TR2|TR 2|08/05/2018 10:41|Login
4735|TSY|Shi Yun|08/05/2018 10:46|Login
4736|LIA|Lia|08/05/2018 11:38|Login
4737|IRINA|IRINA|08/05/2018 11:45|Login
4738|TR|TR 1|08/05/2018 11:46|Login
4739|IRINA|IRINA|08/05/2018 11:47|Login
4740|SZE|Sze Sze|08/05/2018 11:54|Login
4741|IRINA|IRINA|08/05/2018 12:50|Login
4742|IDAH|Norfaidah|08/05/2018 13:43|Login
4743|IDAH|Norfaidah|08/05/2018 13:44|Logout
4744|TSY|Shi Yun|08/05/2018 14:13|Login
4745|IRINA|IRINA|08/05/2018 14:24|Login
4746|HANA|HANA|08/05/2018 14:31|Login
4747|TSY|Shi Yun|08/05/2018 14:38|Login
4748|TSY|Shi Yun|08/05/2018 14:39|Logout
4749|TR|TR 1|08/05/2018 15:39|Login
4750|IDAH|Norfaidah|08/05/2018 15:40|Login
4922|SZE|Sze Sze|17/05/2018 8:44|Login
4751|TR|TR 1|08/05/2018 15:43|Login
4752|TR|TR 1|08/05/2018 15:50|Logout
4753|TSY|Shi Yun|08/05/2018 15:50|Login
4754|TSY|Shi Yun|08/05/2018 15:57|Logout
4755|SZE|Sze Sze|08/05/2018 16:20|Login
4756|IRINA|IRINA|08/05/2018 16:38|Login
4757|TSY|Shi Yun|08/05/2018 16:57|Login
4758|TSY|Shi Yun|08/05/2018 17:01|Logout
4759|TSY|Shi Yun|08/05/2018 17:22|Login
4760|IRINA|IRINA|10/05/2018 9:00|Login
4761|TR|TR 1|10/05/2018 9:30|Login
4762|TR|TR 1|10/05/2018 9:43|Logout
4763|TSY|Shi Yun|10/05/2018 9:43|Login
4764|TSY|Shi Yun|10/05/2018 9:48|Logout
4765|LIA|Lia|10/05/2018 10:23|Login
4766|TR|TR 1|10/05/2018 11:00|Login
4767|TR|TR 1|10/05/2018 11:03|Logout
4768|TR|TR 1|10/05/2018 11:06|Login
4769|TSY|Shi Yun|10/05/2018 11:51|Login
4770|HANA|HANA|10/05/2018 13:11|Login
4771|TR2|TR 2|10/05/2018 13:50|Login
4772|SZE|Sze Sze|10/05/2018 14:13|Login
4773|TR|TR 1|10/05/2018 14:23|Login
