case_id|job_id|case_no|case_entrydate|case_case|case_particular|case_remark|case_tempkey|case_casebillingdescription
1551|1374|1|2018-05-18|PurVeh|Hire-purchase of Hyundai Ionic with Affin Bank Berhad|""|42018-05-18T15:53:31.966|Vehicle Purchase/disposal
1552|1375|1|2018-05-18|Letters|Letter confirmation of directors, shareholders, & paid-up capital|""|42018-05-18T16:49:09.075|Misc Letters
1553|1376|1|2018-05-18|S259(2)|Extension of time for FS & AGM|""|32018-05-18T16:56:38.506|Extention period of AGM
1554|1377|1|2018-05-18|S78|Increase of PUC to RM500,000 (Cash)|""|32018-05-18T17:52:25.858|Increase in Paid Up Capital-Cash
1555|1378|1|2018-05-21|AC|FS@2017-12-31|""|112018-05-21T09:39:42.475|Financial Statement
1556|1379|1|2018-05-21|AC|FS@2017-12-31|""|92018-05-21T09:55:28.513|Financial Statement
1557|1380|1|2018-05-21|AC|"FS@2017-12-31
"|""|112018-05-21T10:07:11.564|Financial Statement
1558|1381|1|2018-05-21|AC|"FS@2017-12-31
"|""|112018-05-21T10:31:08.253|Financial Statement
1559|1382|1|2018-05-21|AC|Financial Statements @ 2017-05-31|""|72018-05-21T10:32:04.081|Financial Statement
1560|1382|2|2018-05-21|AR/AGM|Annual Return @ 2017-12-26|""|72018-05-21T10:32:04.081|Annual Return
1561|1383|1|2018-05-21|AC|"FS@2017-12-31
"|""|112018-05-21T11:40:45.019|Financial Statement
1562|1384|1|2018-05-21|S58|"Appointment of Secretary
-Wong Chi Fui"|""|42018-05-21T12:35:14.600|F49-ResDir/Change Information
1563|1385|1|2018-05-21|S58|"Appointment of Secretary
- Wong Chi Fui"|""|42018-05-21T12:42:14.640|F49-ResDir/Change Information
1564|1386|1|2018-05-21|AR/AGM|AR@2018-01-21|""|92018-05-21T12:49:23.570|Annual Return
1565|1387|1|2018-05-21|AR/AGM|"AR@2018-05-17
"|""|112018-05-21T12:52:16.238|Annual Return
1566|1388|1|2018-05-21|S15|Incorporation |""|82018-05-21T13:36:00.570|Incorporation
1567|1389|1|2018-05-21|AR/AGM|AR@2018-05-05|""|52018-05-21T15:50:30.897|Annual Return
1568|1390|1|2018-05-21|AC|"-FS@2017-12-31
-AR@2018-05-17"|""|112018-05-21T15:55:21.951|Financial Statement
1569|1391|1|2018-05-21|AR/AGM|Late Filing Fee AR@2018-03-20|""|122018-05-21T16:02:28.607|Annual Return
1570|1392|1|2018-05-21|AR/AGM|AR@2018-05-18|""|112018-05-21T16:43:37.735|Annual Return
1571|1393|1|2018-05-21|FYE|Appt Auditor, Appt Tax Agent & Fixing FYE |""|82018-05-21T16:59:25.002|Fixing Financial Year End-DCR
1573|1394|1|2018-05-21|AC|"FS@2017-12-31
"|""|112018-05-21T17:11:04.308|Financial Statement
1574|1395|1|2018-05-21|AR/AGM|"AR@2018-05-30
"|""|112018-05-21T17:43:32.965|Annual Return
1575|1396|1|2018-05-22|AC|Financial Statements @ 2017-12-31|""|72018-05-22T09:40:06.841|Financial Statement
1576|1397|1|2018-05-22|OpBk|"Opening Bank Account - CIMB & MBB
"|""|72018-05-22T10:50:41.019|Open Bank Account(s)
1577|1397|2|2018-05-22|IntBanking|IntBk - CIMB & MBB|""|72018-05-22T10:50:41.019|Internet Banking
1578|1398|1|2018-05-22|AC|FS@2017-12-31|""|92018-05-22T11:34:58.185|Financial Statement
1579|1399|1|2018-05-22|AC|FS@2017-12-31|""|92018-05-22T12:13:58.164|Financial Statement
1580|1400|1|2018-05-22|CTC|"Certified True Copies (CTC)
-Forms 24 (..x6), Forms 44(..x6), Form 49 (..x6), AR (..x6), M&A(..x6)"|""|82018-05-22T12:26:05.579|Certified True Copies 
1581|1401|1|2018-05-22|FYE|Change of Financial Year End - 30 November to 31 December|""|72018-05-22T12:46:53.670|Fixing Financial Year End-DCR
1582|1401|2|2018-05-22|AR/AGM|Annual Return @ 2018-10-28|""|72018-05-22T12:46:53.670|Annual Return
1583|1402|1|2018-05-22|AC|FS@2017-12-31|""|92018-05-22T13:02:43.832|Financial Statement
1584|1403|1|2018-05-22|AC|FS@2017-12-31|""|92018-05-22T14:06:40.392|Financial Statement
1585|1404|1|2018-05-22|AR/AGM|Annual Return @ 2018-05-29|""|72018-05-22T15:23:31.962|Annual Return
1586|1405|1|2018-05-22|AR/AGM|AR@2017-12-31|""|92018-05-22T15:42:10.632|Annual Return
1587|1406|1|2018-05-22|AC|FS@2017-12-31|""|92018-05-22T15:43:30.504|Financial Statement
1588|1407|1|2018-05-23|AC|FS@2017-12-31|""|122018-05-23T08:45:59.209|Financial Statement
1589|1408|1|2018-05-23|S78|Increase of paid Up Capital by Cash by RM45,000.00|""|52018-05-23T08:50:07.581|Increase in Paid Up Capital-Cash
1590|1409|1|2018-05-23|AC|FS@2017-12-31|""|92018-05-23T09:12:27.274|Financial Statement
1591|1410|1|2018-05-23|CIBk|Closing of Maybank Account|""|32018-05-23T09:39:38.484|Bank-Close Account(s)
1592|1411|1|2018-05-23|OpBk|Opening of CIMB Account|""|32018-05-23T09:42:05.829|Open Bank Account(s)
1593|1412|1|2018-05-23|AC|"FS@2017-12-31
"|""|92018-05-23T10:11:20.077|Financial Statement
1594|1413|1|2018-05-23|AC|FS@2017-12-31|""|122018-05-23T10:50:08.502|Financial Statement
1595|1414|1|2018-05-23|AR/AGM|Annual Return @ 2018-05-30|""|72018-05-23T11:13:02.401|Annual Return
1596|1415|1|2018-05-23|AC|"FS@2017-12-31
"|""|112018-05-23T11:16:28.129|Financial Statement
1597|1416|1|2018-05-23|AC|FS@2017-12-31|""|92018-05-23T11:31:22.350|Financial Statement
1598|1417|1|2018-05-23|AR/AGM|Annual Return @ 2018-05-24|""|82018-05-23T11:38:59.461|Annual Return
1599|1418|1|2018-05-23|AC|FS@2017-12-31|""|92018-05-23T12:22:00.552|Financial Statement
1600|1419|1|2018-05-23|AC|FS@2017-12-31|""|122018-05-23T12:30:11.015|Financial Statement
1601|1420|1|2018-05-23|ConfirmL|"Confirmation Letter on Directorship & Shareholdings
-Request by En. Ibrahim on 23/05/2018"|""|52018-05-23T12:48:23.805|Confirmation Letter
1602|1421|1|2018-05-23|AC|"FS@	2017-12-31
"|""|92018-05-23T13:05:09.262|Financial Statement
1603|1422|1|2018-05-23|Div|Issuance of Dividend for RM210,000.00|""|52018-05-23T14:32:30.054|Issuance of Dividends
1604|1423|1|2018-05-23|S105|Transfer Shares - From Aina to Luxyss|""|72018-05-23T15:02:14.204|Transfer of share(s)
1605|1423|2|2018-05-23|S58|Resignation of Director - Aina|""|72018-05-23T15:02:14.204|F49-ResDir/Change Information
1606|1424|1|2018-05-23|AR/AGM|AR@2018-05-13|""|112018-05-23T15:47:47.589|Annual Return
1607|1425|1|2018-05-23|AC|Financial Statements @ 2017-12-31|""|72018-05-23T15:55:43.146|Financial Statement
1608|1426|1|2018-05-23|ChBkSig|CIMB - Change of Bank Signatory|""|32018-05-23T16:02:18.404|Changing Banking Signatory
1609|1427|1|2018-05-23|AR/AGM|AR@2018-05-13|""|112018-05-23T16:04:18.263|Annual Return
1610|1428|1|2018-05-23|AR/AGM|"AR@2018-05-13
"|""|112018-05-23T16:06:04.504|Annual Return
1611|1429|1|2018-05-23|AR/AGM|AR@2018-05-21|""|112018-05-23T17:32:41.226|Annual Return
1612|1430|1|2018-05-24|S58|Updating of residential address for Richard Peter Shuttleworth |""|52018-05-24T09:18:32.040|F49-ResDir/Change Information
1613|1431|1|2018-05-24|S58|Updating of residential address for Richard Peter Shuttleworth|""|52018-05-24T09:23:45.827|F49-ResDir/Change Information
1614|1432|1|2018-05-24|AR/AGM|"AR@2018-05-22
"|""|112018-05-24T10:25:16.407|Annual Return
1615|1433|1|2018-05-24|S58|Resignation Director - Nikki & Liyana|""|72018-05-24T10:42:38.066|F49-ResDir/Change Information
1616|1433|2|2018-05-24|S105|Transfer of Shares - Nikki to Ainah (87,667)/ Liyana to Ainah (87,667)|""|72018-05-24T10:42:38.066|Transfer of share(s)
1617|1434|1|2018-05-24|CPO|Purchase notice Section 308(4) for SBR HOLDINGS SDN. BHD. & JAKROS SDN. BHD.|""|42018-05-24T14:10:42.985|Purchase of CPO/Idaman
1618|1435|1|2018-05-24|S36|"- Changes of Memorandum & Article of Association
- FS@2017-12-31
"|""|112018-05-24T16:05:17.317|M&A/Constitution changes
1619|1436|1|2018-05-25|S36|Amendment of M&A (PS)|""|32018-05-25T08:44:39.089|M&A/Constitution changes
1620|1436|2|2018-05-25|S78 Non Cash|Allotment of Preference Shares (Otherwise than cash)|""|32018-05-25T08:44:39.089|Increase in Paid Up Capital- Otherwise Than Cash
1621|1437|1|2018-05-25|AC|Financial Statement @ 2017-12-31|""|82018-05-25T09:05:00.446|Financial Statement
1624|1438|3|2018-05-25|S602|Rectify error on NRIC - Wan Nurhayati|""|72018-05-25T09:36:18.969|Rectification of Registers
1622|1438|1|2018-05-25|AR/AGM|Annual Return @ 2018-05-05|""|72018-05-25T09:36:18.969|Annual Return
1623|1438|2|2018-05-25|FYE|Appointment of Auditors, Tax Agent & Fix FYE|""|72018-05-25T09:36:18.969|Fixing Financial Year End-DCR
1625|1438|4|2018-05-25|S105|S105 : Ainah (40k) transfer to Yana & Nikki (Equally)|""|72018-05-25T09:36:18.969|Transfer of share(s)
1626|1439|1|2018-05-25|AR/AGM|Annual Return @ 2018-06-03|""|122018-05-25T10:00:45.902|Annual Return
1627|1440|1|2018-05-25|AC|"FS@2017-12-31
"|""|92018-05-25T10:19:03.359|Financial Statement
1628|1441|1|2018-05-25|AC|Financial Statement @ 2017-12-31|""|82018-05-25T10:21:23.602|Financial Statement
1629|1442|1|2018-05-25|AC|FS@2017-12-31|""|92018-05-25T10:41:14.822|Financial Statement
1630|1443|1|2018-05-25|AC|Financial Statement @ 2017-12-31|""|82018-05-25T10:51:05.431|Financial Statement
1631|1444|1|2018-05-25|AC|FS@2017-12-31|""|92018-05-25T11:17:14.909|Financial Statement
1632|1445|1|2018-05-25|S36|Change of Memorandum & Articles|""|52018-05-25T11:26:25.166|M&A/Constitution changes
1633|1446|1|2018-05-25|AC|Financial Statement @ 2017-12-31|""|82018-05-25T11:30:58.248|Financial Statement
1634|1447|1|2018-05-25|AC|Financial Statement @ 2017-12-31|""|82018-05-25T11:42:10.151|Financial Statement
1635|1448|1|2018-05-25|AC|Financial Statement @ 2017-12-31|""|82018-05-25T12:43:27.163|Financial Statement
1636|1449|1|2018-05-25|AC|Financial Statement @ 2017-12-31|""|82018-05-25T12:51:03.688|Financial Statement
1637|1450|1|2018-05-25|AC|Financial Statement @ 2017-12-31|""|82018-05-25T14:13:50.185|Financial Statement
1638|1451|1|2018-05-25|PurVeh|Purchase of MV - Mercedes-Benz|""|32018-05-25T14:31:47.340|Vehicle Purchase/disposal
1639|1452|1|2018-05-25|S36|"- Changes of Memorandum & Article of Association
- Financial Statement@2017-12-31
"|""|112018-05-25T14:30:34.355|M&A/Constitution changes
1640|1453|1|2018-05-25|AC|Financial Statement @ 2017-12-31 |""|82018-05-25T14:28:09.558|Financial Statement
1641|1454|1|2018-05-25|BkChsig|Change Bank Signatories with PBB|""|52018-05-25T14:39:37.420|Bank-Change Signatories
1642|1455|1|2018-05-25|AC|Financial Statement @ 2017-12-31|""|82018-05-25T15:02:19.105|Financial Statement
1643|1456|1|2018-05-25|CTC|CTC Form 34 (full sets)|""|32018-05-25T15:04:14.698|Certified True Copies 
1644|1457|1|2018-05-25|PD 2/2017|Updating of wording for Nature of Business|""|52018-05-25T15:40:29.621|Biz/Branch Add/Nature of biz changes
1645|1458|1|2018-05-25|AC|Financial Statement @ 2017-12-31|""|82018-05-25T15:57:59.512|Financial Statement
1646|1459|1|2018-05-25|AC|Financial Statement @ 2017-12-31|""|82018-05-25T16:00:34.800|Financial Statement
1647|1460|1|2018-05-25|AC|Financial Statement @ 2017-12-31|""|122018-05-25T16:13:14.128|Financial Statement
1648|1461|1|2018-05-25|AC|Financial Statement @ 2017-12-31|""|122018-05-25T16:14:39.317|Financial Statement
1649|1462|1|2018-05-25|CTC|"- F24, F44 (3sets)
- F49, S58 (1set)
- M&A (2sets)"|""|62018-05-25T17:08:55.369|Certified True Copies 
1650|1463|1|2018-05-28|PD 2/2017|PD 2 (Updating Business Nature by the way express filing)|""|52018-05-28T08:44:47.878|Biz/Branch Add/Nature of biz changes
1651|1464|1|2018-05-28|AC|Financial Statement @ 2017-12-31 |""|82018-05-28T09:13:33.534|Financial Statement
1652|1465|1|2018-05-28|Object|Alteration of Clause 3(I), (ii) & (iii) and deletion of clause 6|""|82018-05-28T09:59:56.592|Change of Object Clause(s)/Article(s)
1653|1466|1|2018-05-28|AC|Financial Statement @ 2017-12-31|""|122018-05-28T13:42:09.043|Financial Statement
1654|1467|1|2018-05-28|CTC|"Certified True Copies@2018-05-28
"|""|112018-05-28T14:24:29.298|Certified True Copies 
1655|1468|1|2018-05-28|S78|Allotment of PS (3rd Allotment) - Cash|""|32018-05-28T15:18:50.780|Increase in Paid Up Capital-Cash
1656|1469|1|2018-05-28|SecFee|- From [2018-05-28 to 2019-05-27]|""|22018-05-28T16:18:30.479|Secretarial Fee + Registered Office
1657|1470|1|2018-05-30|CTC|S78, F44, F49, S58, M&A (1sets)|""|62018-05-30T08:55:48.921|Certified True Copies 
1658|1471|1|2018-05-30|S105|LHDN Stamping Fee|""|52018-05-30T10:02:17.206|Transfer of share(s)
1659|1472|1|2018-05-30|CPO|"Purchase of CPO - Regoms Engineering (M) SB
- Requested by Ms. Karen"|""|22018-05-30T10:05:21.887|Purchase of CPO/Idaman
1660|1473|1|2018-05-30|S36|Adoption of constitution|""|42018-05-30T10:09:33.949|M&A/Constitution changes
1661|1474|1|2018-05-30|S36|Adoption of constitution|""|42018-05-30T10:12:22.626|M&A/Constitution changes
1662|1475|1|2018-05-30|PurVeh|Purchase of MV- Mercedes-Benz C43(2018) |""|82018-05-30T11:44:06.683|Vehicle Purchase/disposal
1663|1475|2|2018-05-30|CTC|"Certified True Copies 
-Form 49(..x3), S58(..x3), F44(..x3), F24(..x3) & M&A(..x3) "|""|82018-05-30T11:44:06.683|Certified True Copies 
1664|1476|1|2018-05-30|AR/AGM|Annual Return @ 2018-06-19|""|122018-05-30T12:43:44.645|Annual Return
1665|1477|1|2018-05-30|CPO|Purchase of CPO @ 2018-05-30 |""|52018-05-30T13:42:45.362|Purchase of CPO/Idaman
1666|1478|1|2018-05-30|AR/AGM|AR@2018-06-04|""|112018-05-30T14:27:40.518|Annual Return
1667|1479|1|2018-05-30|AR/AGM|"AR@2018-06-03
"|""|112018-05-30T15:24:30.518|Annual Return
1668|1480|1|2018-05-30|S58|Resignation of Mr. Chin as Company Director|""|52018-05-30T16:02:17.131|F49-ResDir/Change Information
1670|1482|1|2018-05-30|AR/AGM|"AR@2018-06-12
"|""|112018-05-30T16:15:14.777|Annual Return
1669|1481|1|2018-05-30|BkOp|"revised docs
- Open of bank account with MBB, Menara Hap Seng
- Access to Maybank2U internet banking"|""|42018-05-30T16:08:25.277|Bank-Open Account[s]
1671|1483|1|2018-05-31|TenAgr|Renewal of Tenancy Agreement|""|32018-05-31T09:24:04.852|Tenancy Agreement (s)-DCR
1672|1484|1|2018-05-31|CTC|"Certified True Copies 
-AR(..x3), F9(..x3), F44(..x3), S58(..x3), F49(..x3), F24(..x3) & M&A(..x3)"|""|82018-05-31T11:09:02.132|Certified True Copies 
1673|1485|1|2018-05-31|AGM|AGM |""|92018-05-31T11:32:09.212|AGM-meeting with notice
1674|1486|1|2018-05-31|AR/AGM|Section 68 (Annual Return) @ 2018-05-14|""|42018-05-31T12:32:39.813|Annual Return
1675|1487|1|2018-05-31|BkOp|Opening & Operation of Phillip Master Money Market Fund|""|82018-05-31T12:34:36.982|Bank-Open Account[s]
1676|1488|1|2018-05-31|CTC|F24, F49, S58, F9, M&A (1set)|""|62018-05-31T15:03:16.501|Certified True Copies 
1677|1489|1|2018-06-01|AR/AGM|"AR@2018-06-07
"|""|112018-06-01T08:42:46.176|Annual Return
1678|1490|1|2018-06-01|AR/AGM|"AR@2018-06-28
"|""|112018-06-01T10:25:25.407|Annual Return
1679|1491|1|2018-06-01|AR/AGM|Annual Return @ 2018-05-08|""|32018-06-01T11:04:02.697|Annual Return
1681|1492|1|2018-06-01|AC|"FS@2017-12-31
"|""|112018-06-01T11:21:11.940|Financial Statement
1682|1493|1|2018-06-01|AR/AGM|Annual Return @ 2018-06-17|""|122018-06-01T12:28:31.104|Annual Return
1683|1494|1|2018-06-01|AGM|AGM|""|92018-06-01T12:58:17.108|AGM-meeting with notice
1684|1495|1|2018-06-01|CTC|F24, F49, S58, F44, F9, M&A, Director ic (2sets)|""|62018-06-01T17:05:54.347|Certified True Copies 
1685|1496|1|2018-06-01|S78|Increase of PUC - Cash|""|32018-06-01T17:18:45.794|Increase in Paid Up Capital-Cash
1686|1497|1|2018-06-04|ChBkSig|Resolution Change Bank signatory with RHB Islamic|""|52018-06-04T10:27:28.408|Changing Banking Signatory
1687|1498|1|2018-06-04|S58|Addition of Title (Datin Aida)|""|72018-06-04T11:40:41.042|F49-ResDir/Change Information
1688|1499|1|2018-06-04|S58|Addition of Title (Datin Aida)|""|72018-06-04T11:41:55.118|F49-ResDir/Change Information
1689|1500|1|2018-06-04|PurVeh|Purchase of MV: Ford Ranger 2.2 XLT(A)|""|52018-06-04T12:57:13.278|Vehicle Purchase/disposal
1690|1501|1|2018-06-04|PurVeh|Disposal of MV (Suzuki Vitara 2.0 Auto)|""|52018-06-04T15:19:40.566|Vehicle Purchase/disposal
1691|1502|1|2018-06-04|PD 2/2017|Practice Directive 2/2017|""|122018-06-04T16:35:30.492|Biz/Branch Add/Nature of biz changes
1692|1503|1|2018-06-04|CTC|F24, F49, S58, F9 (2sets)|""|62018-06-04T16:50:39.283|Certified True Copies 
1693|1504|1|2018-06-04|Misc|Deposit for Representative Office|""|52018-06-04T16:51:59.010|Non-secretarial assignments
1694|1505|1|2018-06-05|IntBanking|Removal of Authorised Representative E-Banking (Ambank) |""|82018-06-05T09:15:21.802|Internet Banking
1695|1506|1|2018-06-05|AC|"FS@2017-12-31
"|""|92018-06-05T09:56:38.912|Financial Statement
1696|1507|1|2018-06-05|CPO|Purchase of CPO-MATCOR TECHNOLOGY & SERVICES (M) SDN. BHD.|""|52018-06-05T11:01:47.422|Purchase of CPO/Idaman
1697|1508|1|2018-06-05|S36|S36 - Chg M&A|""|72018-06-05T12:47:58.335|M&A/Constitution changes
1698|1508|2|2018-06-05|AC|Financial Statements @ 2017-12-31|""|72018-06-05T12:47:58.335|Financial Statement
1699|1509|1|2018-06-05|CPO|Ad Hoc job|""|32018-06-05T13:34:53.590|Purchase of CPO/Idaman
1700|1510|1|2018-06-05|Div|Declaration of Dividend (1/2017) - RM4,790,482.72|""|32018-06-05T14:58:21.088|Issuance of Dividends
1701|1511|1|2018-06-05|S58|S58 -Resign Director - Jordan|""|22018-06-05T15:03:13.364|F49-ResDir/Change Information
1702|1512|1|2018-06-05|AR/AGM|AR@2018-06-02|""|92018-06-05T15:29:24.520|Annual Return
1703|1513|1|2018-06-05|ChBkSig|"Chg BkSign - Affin, Maybank & Public Bank
- 4 Current Account & 1 Fixed Deposit Account"|""|22018-06-05T15:53:50.867|Changing Banking Signatory
1704|1514|1|2018-06-05|S105|Transfer of 25 shares|""|52018-06-05T16:49:21.564|Transfer of share(s)
1705|1515|1|2018-06-06|S36|"Change of Memorandum & Articles
-Deletion clause 6 of Memorandum
-Amendment clause 3(a), 3(d) and Insertion Article 5 of  Article "|""|52018-06-06T12:34:25.874|M&A/Constitution changes
1706|1516|1|2018-06-06|S27|Re Reserve Name - Three60 Engineering Sdn. Bhd.|""|92018-06-06T14:17:15.727|Name Reservation-
1707|1517|1|2018-06-06|AC|FS@2017-12-31|""|92018-06-06T14:32:31.116|Financial Statement
1708|1518|1|2018-06-06|S58|S58 - Resignation of Director (Ridhwaan)|""|72018-06-06T14:33:29.964|F49-ResDir/Change Information
1709|1518|2|2018-06-06|S105|S105 - Ridhwaan (255k) to Abi (130k) & Sijin (125k)|""|72018-06-06T14:33:29.964|Transfer of share(s)
1710|1519|1|2018-06-06|DCR|Splitting of Shares (255k) #006|""|72018-06-06T14:38:33.423|Misc Director Resolution-
1711|1520|1|2018-06-06|S15|PIC: Mr. Zeck & Mr. Ric|""|32018-06-06T16:07:44.416|Incorporation
1712|1521|1|2018-06-06|AC|Financial Statement for FYE 31.12.2017|""|52018-06-06T17:05:54.021|Financial Statement
1713|1521|2|2018-06-06|S36|Change of Memorandum & Articles|""|52018-06-06T17:05:54.021|M&A/Constitution changes
1714|1522|1|2018-06-06|AC|Financial Statements @ 2017-12-31|""|72018-06-06T17:19:39.377|Financial Statement
1715|1523|1|2018-06-06|CTC|F24 (fullsets), F32A (fullsets), F49, F44 (1set)|""|62018-06-06T17:28:05.601|Certified True Copies 
1716|1524|1|2018-06-06|AC|Financial Statements @ 2017-12-31|""|72018-06-06T17:55:49.140|Financial Statement
1717|1525|1|2018-06-06|AR/AGM|Annual Return @ 2018-05-24|""|32018-06-06T18:43:52.473|Annual Return
1718|1526|1|2018-06-07|S36|Change of articles of association|""|42018-06-07T08:43:52.861|M&A/Constitution changes
1719|1527|1|2018-06-07|S58|"Appointment of Dir - Shamsul
Resignation of Dir - Abdul Majid
Resignation of Alt Dir - Tham Jooi Loon"|""|32018-06-07T09:09:54.148|F49-ResDir/Change Information
1720|1528|1|2018-06-07|AC|Financial Statements @ 2017-12-31|""|72018-06-07T09:13:54.065|Financial Statement
1721|1528|2|2018-06-07|S36|S36: Change of M&A|""|72018-06-07T09:13:54.065|M&A/Constitution changes
1722|1529|1|2018-06-07|AR/AGM|AR@2018-06-09|""|92018-06-07T10:14:42.714|Annual Return
1723|1530|1|2018-06-07|AC|Financial Statement @ 2017-12-31|""|82018-06-07T10:26:41.816|Financial Statement
1724|1531|1|2018-06-07|PurVeh|Purchase of MV (New Ford Ranger)|""|52018-06-07T11:39:21.886|Vehicle Purchase/disposal
1725|1532|1|2018-06-07|AC|Financial Statement @ 2017-12-31|""|82018-06-07T12:26:23.574|Financial Statement
1726|1533|1|2018-06-07|AC|Financial Statement @ 2017-12-31|""|122018-06-07T13:11:08.487|Financial Statement
1727|1534|1|2018-06-07|AC|Financial Statement@ 2017-12-31|""|82018-06-07T13:34:53.231|Financial Statement
1728|1535|1|2018-06-07|CTC|F24, F44, F49, S58, M&A (1set)|""|62018-06-07T14:14:33.447|Certified True Copies 
1729|1536|1|2018-06-07|AR/AGM|Annual Return @ 2018-06-21|""|72018-06-07T14:18:07.051|Annual Return
1730|1537|1|2018-06-07|AGM|24th AGM@2018-06-30, FS@2017-12-31|""|32018-06-07T14:56:09.388|AGM-meeting with notice
1731|1538|1|2018-06-07|IntBanking|Application for maybank2E|""|52018-06-07T15:35:50.672|Internet Banking
1732|1539|1|2018-06-07|IntBanking|Application for Maybank2E|""|52018-06-07T15:37:10.128|Internet Banking
